"Ano","Universidad","Semestre","Nivel Educativo","Programa","Categoria Docentes","Genero","Numero"
2004,"Escuela Superior de Administración Pública (ESAP)","Semestre B","Postgrado","Administración Pública Contemporanea",,"Mujer",6
2004,"Escuela Superior de Administración Pública (ESAP)","Semestre B","Postgrado","Proyectos de Desarrollo",,"Mujer",14
2003,"Universidad Surcolombiana",,"Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo",,18
2003,"Universidad Surcolombiana",,"Pregrado","Contaduría Pública - Diurna","Docente Tiempo completo",,12
2003,"Universidad Surcolombiana",,"Pregrado","Enfermería","Docente Tiempo completo",,19
2003,"Universidad Surcolombiana",,"Pregrado","Medicina","Docente Tiempo completo",,25
2003,"Universidad Surcolombiana",,"Pregrado","Psicología - Neiva","Docente Tiempo completo",,5
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería Agrícola - Neiva","Docente Tiempo completo",,24
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería de Petróleos","Docente Tiempo completo",,14
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería Electrónica","Docente Tiempo completo",,7
2003,"Universidad Surcolombiana",,"Pregrado","Administración del Desarrollo Agroindustrial","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Administración Educativa","Docente Tiempo completo",,6
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Biología y Química","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Física - Neiva","Docente Tiempo completo",,12
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Arte Escénico","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas y Física","Docente Tiempo completo",,9
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Educación Infantil Integrada","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatrua en Lenguas Modernas - Neiva","Docente Tiempo completo",,11
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación para la Democracia","Docente Tiempo completo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Música","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Artes visuales","Docente Tiempo completo",,6
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Español y Comunicación Educativa  - Neiva","Docente Tiempo completo",,9
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Artística y Cultural","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Física Recreación y Deportes ","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas - Neiva","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Pedagogía Infantil","Docente Tiempo completo",,10
2003,"Universidad Surcolombiana",,"Pregrado","Comunicación Social y Periodísmo","Docente Tiempo completo",,7
2003,"Universidad Surcolombiana",,"Pregrado","Derecho  Diurna- Neiva","Docente Tiempo completo",,5
2003,"Universidad Surcolombiana",,"Pregrado","Tecnología en Acuicultura Continental - Neiva","Docente Tiempo completo",,
2003,"Universidad Surcolombiana",,"Pregrado","Administración de Empresas - Diurna","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Contaduría Pública - Diurna","Docente Medio tiempo",,1
2003,"Universidad Surcolombiana",,"Pregrado","Enfermería","Docente Medio tiempo",,1
2003,"Universidad Surcolombiana",,"Pregrado","Medicina","Docente Medio tiempo",,47
2003,"Universidad Surcolombiana",,"Pregrado","Psicología - Neiva","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería Agrícola - Neiva","Docente Medio tiempo",,1
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería de Petróleos","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería Electrónica","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Administración del Desarrollo Agroindustrial","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Administración Educativa","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Biología y Química","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Física - Neiva","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Arte Escénico","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas y Física","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Educación Infantil Integrada","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatrua en Lenguas Modernas - Neiva","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación para la Democracia","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Música","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Artes visuales","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Español y Comunicación Educativa  - Neiva","Docente Medio tiempo",,1
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Artística y Cultural","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Física Recreación y Deportes ","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas - Neiva","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Pedagogía Infantil","Docente Medio tiempo",,0
2003,"Universidad Surcolombiana",,"Pregrado","Comunicación Social y Periodísmo","Docente Medio tiempo",,2
2003,"Universidad Surcolombiana",,"Pregrado","Derecho  Diurna- Neiva","Docente Medio tiempo",,2
2003,"Universidad Surcolombiana",,"Pregrado","Tecnología en Acuicultura Continental - Neiva","Docente Medio tiempo",,
2003,"Universidad Surcolombiana",,"Pregrado","Administración de Empresas - Diurna","Docente Ocasional",,1
2003,"Universidad Surcolombiana",,"Pregrado","Contaduría Pública - Diurna","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Enfermería","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Medicina","Docente Ocasional",,2
2003,"Universidad Surcolombiana",,"Pregrado","Psicología - Neiva","Docente Ocasional",,2
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería Agrícola - Neiva","Docente Ocasional",,1
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería de Petróleos","Docente Ocasional",,2
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería Electrónica","Docente Ocasional",,2
2003,"Universidad Surcolombiana",,"Pregrado","Administración del Desarrollo Agroindustrial","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Administración Educativa","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Biología y Química","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Física - Neiva","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Arte Escénico","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas y Física","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Educación Infantil Integrada","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatrua en Lenguas Modernas - Neiva","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación para la Democracia","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Música","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Artes visuales","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Español y Comunicación Educativa  - Neiva","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Artística y Cultural","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Física Recreación y Deportes ","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas - Neiva","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Pedagogía Infantil","Docente Ocasional",,1
2003,"Universidad Surcolombiana",,"Pregrado","Comunicación Social y Periodísmo","Docente Ocasional",,2
2003,"Universidad Surcolombiana",,"Pregrado","Derecho  Diurna- Neiva","Docente Ocasional",,0
2003,"Universidad Surcolombiana",,"Pregrado","Tecnología en Acuicultura Continental - Neiva","Docente Ocasional",,
2003,"Universidad Surcolombiana",,"Pregrado","Administración de Empresas - Diurna","Docente Catedrático",,21
2003,"Universidad Surcolombiana",,"Pregrado","Contaduría Pública - Diurna","Docente Catedrático",,15
2003,"Universidad Surcolombiana",,"Pregrado","Enfermería","Docente Catedrático",,8
2003,"Universidad Surcolombiana",,"Pregrado","Medicina","Docente Catedrático",,50
2003,"Universidad Surcolombiana",,"Pregrado","Psicología - Neiva","Docente Catedrático",,15
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería Agrícola - Neiva","Docente Catedrático",,8
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería de Petróleos","Docente Catedrático",,10
2003,"Universidad Surcolombiana",,"Pregrado","Ingeniería Electrónica","Docente Catedrático",,18
2003,"Universidad Surcolombiana",,"Pregrado","Administración del Desarrollo Agroindustrial","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Administración Educativa","Docente Catedrático",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Biología y Química","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Física - Neiva","Docente Catedrático",,0
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Arte Escénico","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas y Física","Docente Catedrático",,15
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Educación Infantil Integrada","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatrua en Lenguas Modernas - Neiva","Docente Catedrático",,12
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación para la Democracia","Docente Catedrático",,6
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura Música","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Artes visuales","Docente Catedrático",,15
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Español y Comunicación Educativa  - Neiva","Docente Catedrático",,14
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Artística y Cultural","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Física Recreación y Deportes ","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Matemáticas - Neiva","Docente Catedrático",,
2003,"Universidad Surcolombiana",,"Pregrado","Licenciatura en Pedagogía Infantil","Docente Catedrático",,7
2003,"Universidad Surcolombiana",,"Pregrado","Comunicación Social y Periodísmo","Docente Catedrático",,10
2003,"Universidad Surcolombiana",,"Pregrado","Derecho  Diurna- Neiva","Docente Catedrático",,48
2003,"Universidad Surcolombiana",,"Pregrado","Tecnología en Acuicultura Continental - Neiva","Docente Catedrático",,
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna",,"Hombre",5
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Contaduría Pública - Diurna",,"Hombre",9
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería de Sistemas",,"Hombre",6
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Derecho  Diurna- Neiva",,"Hombre",5
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Industrial",,"Hombre",4
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Psicología - Neiva",,"Hombre",11
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Civil",,"Hombre",4
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Fisioterapia",,"Hombre",18
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Comunicación Social y Periodísmo",,"Hombre",8
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna",,"Mujer",30
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Contaduría Pública - Diurna",,"Mujer",26
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería de Sistemas",,"Mujer",25
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Derecho  Diurna- Neiva",,"Mujer",55
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Industrial",,"Mujer",40
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Psicología - Neiva",,"Mujer",9
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Civil",,"Mujer",18
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Fisioterapia",,"Mujer",4
2003,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Comunicación Social y Periodísmo",,"Mujer",15
2003,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Administración de Empresas - Diurna",,"Hombre",7
2003,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Contaduría Pública - Diurna",,"Hombre",10
2003,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Ingeniería de Sistemas",,"Hombre",8
2003,"Universidad Cooperativa de Colombia","Semestre B","Pregrado","Derecho  Diurna- Neiva",,"Hombre",6
